step,frac_a,frac_a_min,frac_a_max,ensemble
0,0.001,0.0,0.0010526315789473684,1
1,0.002,0.0,0.002105263157894737,1
2,0.002,0.0,0.002105263157894737,1
3,0.001,0.0,0.0010526315789473684,1
4,0.0,0.0,0.0,1
0,0.001,0.0,0.0010526315789473684,2
1,0.0,0.0,0.0,2
0,0.001,0.0,0.0010526315789473684,3
1,0.001,0.0,0.0010526315789473684,3
2,0.001,0.0,0.0010526315789473684,3
3,0.0,0.0,0.0,3
0,0.001,0.0,0.0010526315789473684,4
1,0.0,0.0,0.0,4
0,0.001,0.0,0.0010526315789473684,5
1,0.0,0.0,0.0,5
0,0.001,0.0,0.0010526315789473684,6
1,0.001,0.0,0.0010526315789473684,6
2,0.0,0.0,0.0,6
0,0.001,0.0,0.0010526315789473684,7
1,0.002,0.0,0.002105263157894737,7
2,0.001,0.0,0.0010526315789473684,7
3,0.002,0.0,0.002105263157894737,7
4,0.002,0.0,0.002105263157894737,7
5,0.003,0.0,0.003157894736842105,7
6,0.003,0.0,0.003157894736842105,7
7,0.004,0.0,0.004210526315789474,7
8,0.002,0.0,0.002105263157894737,7
9,0.0,0.0,0.0,7
0,0.001,0.0,0.0010526315789473684,8
1,0.001,0.0,0.0010526315789473684,8
2,0.0,0.0,0.0,8
0,0.001,0.0,0.0010526315789473684,9
1,0.001,0.0,0.0010526315789473684,9
2,0.0,0.0,0.0,9
0,0.001,0.0,0.0010526315789473684,10
1,0.001,0.0,0.0010526315789473684,10
2,0.0,0.0,0.0,10
